stop_id,stop_name,stop_lat,stop_lon
Parent8506308,Arbon,47.5105885,9.43336151
Parent8506309,Egnach,47.54399272,9.38301992
Parent8506311,Rorschach,47.47800087,9.5051369
Parent8506312,Staad SG,47.48069046,9.53552691
Parent8506313,Rheineck,47.4668889,9.59091703
Parent8506314,St. Margrethen SG,47.45321735,9.63825825
Parent8506316,Au SG,47.43611531,9.64125862
Parent8506317,Heerbrugg,47.41039408,9.6272449
Parent8506318,Rebstein-Marbach,47.39263959,9.58675783
Parent8506319,Altstätten SG,47.37423427,9.55652054
Parent8506322,Rorschach Stadt,47.47559044,9.48936249
Parent8506350,Walzenhausen,47.45126745,9.60135545
Parent8506351,Ruderbach,47.46158712,9.59516606
Parent8506352,Wartensee,47.47175903,9.5336135
Parent8506353,Wienacht-Tobel,47.46623911,9.54067426
Parent8506354,Schwendi bei Heiden,47.45946747,9.53064906
Parent8506355,Heiden,47.44600054,9.53648811
Parent8506358,St. Gallen Spisertor,47.42473315,9.37962429
Parent8506359,St. Gallen Schülerhaus,47.42500664,9.38742167
Parent8506361,St. Gallen Notkersegg,47.42522544,9.4040405
Parent8506362,Schwarzer Bären,47.42258771,9.41536826
Parent8506364,Vögelinsegg,47.41609006,9.43638884
Parent8506365,Schützengarten,47.41272239,9.43825733
Parent8506366,Speicher,47.41100201,9.44271298
Parent8506367,Bendlehn,47.40695918,9.45051035
Parent8506368,Gfeld,47.40503188,9.45575651
Parent8506369,Trogen,47.40726316,9.4614159
Parent8506371,St. Gallen Riethüsli,47.41137892,9.36727246
Parent8506372,Lustmühle,47.40033799,9.35915169
Parent8506373,Niederteufen,47.39220781,9.36761382
Parent8506374,Sternen bei Teufen,47.38948329,9.37483627
Parent8506375,Teufen AR,47.39045027,9.38979322
Parent8506376,Steigbach,47.37701434,9.40491187
Parent8506377,Bühler,47.37297498,9.42109053
Parent8506378,Gais,47.360922,9.45115714
Parent8506379,Altstätten Stadt,47.37683793,9.53749422
Parent8506380,Hirschberg,47.33138328,9.42286021
Parent8506381,Sammelplatz,47.34826979,9.43245422
Parent8506382,Zweibrücken,47.36016137,9.44441977
Parent8506383,Hebrig,47.36215115,9.4648295
Parent8506384,Schachen (Gais),47.36154875,9.477361
Parent8506385,Rietli,47.36069685,9.48712568
Parent8506386,Stoss AR,47.36078813,9.49512069
Parent8506387,Kreuzstrasse,47.36562548,9.50523572
Parent8506388,Warmesberg,47.3653456,9.51322174
Parent8506389,Alter Zoll,47.36858244,9.5220432
Parent8506392,St. Gallen Haggen,47.40775561,9.33814908
Parent8506393,Wittenbach,47.46285036,9.38854456
Parent8506394,Roggwil-Berg,47.48558966,9.39202104
Parent8506395,Häggenschwil-Winden,47.50386505,9.3587205
Parent8506396,Muolen,47.51762656,9.33708906
Parent8506397,Steinebrunn,47.53153004,9.34986311
Parent8506398,Neukirch-Egnach,47.53879574,9.37585137
Parent8506400,Sandbüchel,47.47536579,9.52166591
Parent8506470,Teufen AR Stofel,47.39099761,9.37998362
Parent8506521,Oberei bei Wasen i.E.,47.04341876,7.77702084
Parent8507000,Bern,46.9488311,7.43912853
Parent8507002,Ostermundigen,46.95680257,7.48150206
Parent8507003,Gümligen,46.93431997,7.50550505
Parent8507005,Rubigen,46.89917276,7.54537228
Parent8507006,Münsingen,46.87335606,7.5594399
Parent8507007,Wichtrach,46.84160997,7.56885424
Parent8507008,Kiesen,46.81894378,7.57550178
Parent8507009,Uttigen,46.79431236,7.5826344
Parent8507063,Worb Dorf,46.92998304,7.56246722
Parent8507064,Vechigen,46.94643329,7.55640359
Parent8507065,Boll-Utzigen,46.95301934,7.54677365
Parent8507066,Stettlen,46.95682097,7.52410017
Parent8507067,Deisswil,46.95822505,7.51326649
Parent8507068,Bolligen,46.9695422,7.49742021
Parent8507069,Ittigen bei Bern,46.97331201,7.48413413
Parent8507070,Uetendorf,46.77492393,7.57284276
Parent8507071,Seftigen,46.78684569,7.54028782
Parent8507072,Burgistein,46.78943515,7.52122557
Parent8507073,Thurnen,46.81355854,7.51387735
Parent8507074,Kaufdorf,46.83788619,7.50185789
Parent8507075,Toffen,46.8584682,7.49603681
Parent8507076,Belp,46.8888844,7.49863294
Parent8507077,Kehrsatz,46.9088209,7.47235721
Parent8507078,Wabern bei Bern,46.9286641,7.44589285
Parent8507079,Bern Weissenbühl,46.93577984,7.43001961
Parent8507083,Köniz,46.92460893,7.41490995
Parent8507084,Moos,46.90998691,7.401022
Parent8507085,Gasel,46.90092821,7.40068962
Parent8507086,Niederscherli,46.8864348,7.38806829
Parent8507087,Mittelhäusern,46.87640191,7.36772145
Parent8507088,Lanzenhäusern,46.84192949,7.34706918
Parent8507089,Schwarzenburg,46.81910976,7.34255964
Parent8507091,Liebefeld,46.93001371,7.4189883
Parent8507092,Belp Steinbach,46.89516446,7.49309033
Parent8507093,Kehrsatz Nord,46.91583497,7.46610494
Parent8507094,Uetendorf Allmend,46.77312129,7.59488742
Parent8507095,Schwarzwasserbrücke,46.86279249,7.36237647
Parent8507096,Papiermühle,46.97425595,7.47658828
Parent8507100,Thun,46.75485153,7.6296073
Parent8507270,Gruben,46.49053933,7.28012673
Parent8507271,Schönried,46.50453963,7.29110414
Parent8507272,Saanenmöser,46.51760908,7.31172048
Parent8507273,Oeschseite,46.53136756,7.35228839
Parent8507274,Blankenburg,46.54110023,7.38531945
Parent8507275,Stöckli,46.51681165,7.38840067
Parent8507276,St. Stephan,46.50512701,7.40051894
Parent8507277,Matten i.S.,46.49371198,7.42163833
Parent8507278,Boden,46.47076954,7.43538256
Parent8507279,Lenk im Simmental,46.45857994,7.44352129
Parent8507281,Grubenwald,46.5798097,7.38296586
Parent8507284,Enge im Simmental,46.64753262,7.41762286
Parent8507286,Ringoldingen,46.6575589,7.52457628
Parent8507287,Burgholz,46.66575244,7.60323277
Parent8507288,Eifeld,46.6838675,7.64227355
Parent8507290,Zweisimmen,46.55348137,7.37486306
Parent8507291,Weissenbach,46.60356402,7.37429712
Parent8507292,Boltigen,46.62736961,7.39007153
Parent8507293,Oberwil im Simmental,46.65613462,7.43548137
Parent8507294,Weissenburg,46.65929759,7.47592353
Parent8507295,Därstetten,46.65871803,7.49569545
Parent8507296,Erlenbach im Simmental,46.65909413,7.55523578
Parent8507297,Oey-Diemtigen,46.65988947,7.57914894
Parent8507298,Wimmis,46.67571986,7.63559907
Parent8507299,Lattigen bei Spiez,46.69113894,7.65026856
Parent8507361,Eigergletscher,46.57480812,7.97407528
Parent8507364,Jungfraujoch,46.54747032,7.98208826
Parent8507372,Wengen,46.60490328,7.92100282
Parent8507373,Wengernalp,46.57556147,7.93894217
Parent8507374,Kleine Scheidegg,46.58479231,7.96012445
Parent8507375,Alpiglen,46.6001077,8.00190509
Parent8507376,Grindelwald Grund,46.62265005,8.02332991
Parent8507378,Grütschalp,46.59651536,7.89087332
Parent8507379,Mürren BLM,46.56410565,7.89724238
Parent8507380,Grindelwald,46.62435901,8.03331019
Parent8507381,Schwendi bei Grindelwald,46.63047258,8.0030729
Parent8507382,Burglauenen,46.63590697,7.97533293
Parent8507383,Lütschental,46.6370974,7.94899432
Parent8507384,Lauterbrunnen,46.59842883,7.90809403
Parent8507386,Breitlauenen,46.65984631,7.89558049
Parent8507387,Schynige Platte,46.65230551,7.91130101
Parent8507388,Wilderswil,46.66569695,7.86946647
Parent8507389,Zweilütschinen,46.63269945,7.89970376
Parent8507470,Lalden,46.30107085,7.90959421
Parent8507471,Eggerberg,46.30654443,7.88103677
Parent8507472,Ausserberg,46.31234632,7.84416991
Parent8507473,Hohtenn,46.32245937,7.7640851
Parent8507474,Goppenstein,46.36770945,7.75492229
Parent8507475,Kandersteg,46.49539408,7.6714149
Parent8507478,Frutigen,46.58891017,7.6514184
Parent8507480,Reichenbach im Kandertal,46.62512402,7.69006392
Parent8507481,Mülenen,46.63802876,7.69131258
Parent8507483,Spiez,46.68639413,7.68010161
Parent8507492,Interlaken Ost,46.69049811,7.86899934
Parent8507493,Interlaken West,46.6826288,7.85145525
Parent8507550,Allmend,46.59403391,7.93197125
Parent8507552,Brandegg,46.60918007,8.0111757
Parent8507555,Wengwald,46.60918624,7.91362765
Parent8507560,Winteregg,46.58180403,7.89604762
Parent8508001,Schönbühl SBB,47.01893933,7.49892938
Parent8508003,Hindelbank,47.04956441,7.54540821
Parent8508004,Lyssach,47.06376279,7.58132286
Parent8508005,Burgdorf,47.06070312,7.62169315
Parent8508006,Wynigen,47.10517355,7.66350972
Parent8508008,Herzogenbuchsee,47.18808775,7.70096049
Parent8508051,Bern Felsenau,46.96850009,7.44424893
Parent8508052,Bern Tiefenau,46.97274196,7.45019578
Parent8508053,Steinibach,46.98441761,7.45740026
Parent8508054,Worblaufen,46.97884058,7.45763383
Parent8508055,Unterzollikofen,46.99172815,7.45701399
Parent8508056,Moosseedorf,47.01614044,7.48485278
Parent8508057,Schönbühl RBS,47.02048263,7.49780649
Parent8508058,Urtenen,47.02889043,7.50065415
Parent8508059,Jegenstorf,47.04761183,7.50777779
Parent8508060,Grafenried,47.08012297,7.51161359
Parent8508061,Fraubrunnen,47.08658245,7.52221371
Parent8508062,Büren zum Hof,47.0959522,7.5188091
Parent8508063,Schalunen,47.11016269,7.52417204
Parent8508064,Bätterkinden,47.13002289,7.53440385
Parent8508066,Lohn-Lüterkofen,47.1629907,7.52695682
Parent8508068,Biberist RBS,47.18386299,7.55582867
Parent8508070,Oberzollikofen,46.99694848,7.46163133
Parent8508071,Schönbühl Shoppyland,47.01862086,7.49362932
Parent8508080,Oberburg,47.03961104,7.62934679
Parent8508081,Burgdorf Steinhof,47.05119864,7.61953719
Parent8508083,Burgdorf Buchmatt,47.06545778,7.60827232
Parent8508084,Kirchberg-Alchenflüh,47.08290015,7.58106235
Parent8508085,Aefligen,47.09559138,7.55925125
Parent8508086,Utzenstorf,47.12953396,7.5536278
Parent8508087,Wiler,47.1522949,7.55593647
Parent8508088,Gerlafingen,47.17056381,7.56528793
Parent8508089,Biberist Ost,47.18060262,7.56619523
Parent8508100,Langenthal,47.21730384,7.7847194
Parent8508101,Roggwil-Wynau,47.25163825,7.81491178
Parent8508102,Murgenthal,47.26538042,7.83210554
Parent8508103,Rothrist,47.3064576,7.87939285
Parent8508151,Langenthal Gaswerk,47.22480209,7.78217717
Parent8508152,Hard-Mumenthal,47.23381202,7.77488285
Parent8508153,Aarwangen,47.24087492,7.76961872
Parent8508154,Aarwangen Schloss,47.24518052,7.76361798
Parent8508155,Bannwil,47.24438163,7.7403606
Parent8508157,Holzhäusern,47.25816226,7.71040178
Parent8508158,Scharnageln,47.26310046,7.70078981
Parent8508159,Niederbipp Dorf,47.26581933,7.6951394
Parent8508161,Kaltenherberg,47.23717891,7.79958652
Parent8508162,Roggwil Dorf,47.239338,7.82234085
Parent8508163,St. Urban,47.2317503,7.83581558
Parent8508164,St. Urban Ziegelei,47.2271996,7.83614795
Parent8508168,Roggwil Buchägerten,47.23566017,7.83194384
Parent8508173,Roggwil Schmitten,47.23761805,7.81591789
Parent8508174,Gutenburg,47.18179323,7.79328933
Parent8508181,Langenthal Süd,47.20533738,7.7801919
Parent8508182,Lotzwil,47.18949186,7.78859114
Parent8508183,Madiswil,47.16704611,7.79579563
Parent8508184,Lindenholz,47.15456129,7.79046862
Parent8508185,Kleindietwil,47.14630773,7.79097168
Parent8508186,Rohrbach,47.1372646,7.81347448
Parent8508187,Huttwil,47.11449112,7.84260684
Parent8508193,Aarwangen Vorstadt,47.23748997,7.77130756
Parent8508194,Huttwil Sportzentrum,47.11091469,7.8299406
Parent8508200,Worb SBB,46.91522748,7.56484776
Parent8508201,Tägertschi,46.88228433,7.58083777
Parent8508202,Konolfingen,46.88070019,7.62136975
Parent8508203,Zäziwil,46.89974973,7.6628809
Parent8508204,Bowil,46.90005049,7.69804995
Parent8508205,Signau,46.9196331,7.72546653
Parent8508206,Emmenmatt,46.94815653,7.74729559
Parent8508207,Langnau i.E.,46.93923923,7.78419838
Parent8508208,Trubschachen,46.92170079,7.8461462
Parent8508210,Escholzmatt,46.91535021,7.93638197
Parent8508211,Schüpfheim,46.95064625,8.01515524
Parent8508212,Hasle LU,46.97815414,8.04698255
Parent8508213,Entlebuch,46.99369503,8.06236171
Parent8508215,Wolhusen,47.05548902,8.07975309
Parent8508216,Werthenstein,47.05702515,8.10186063
Parent8508217,Schachen LU,47.03797033,8.143255
Parent8508218,Malters,47.03858254,8.18197239
Parent8508219,Luzern Littau,47.05306539,8.25711646
Parent8508250,Schwäbis,46.76266724,7.61928566
Parent8508251,Steffisburg,46.77299824,7.61516239
Parent8508252,Lädeli,46.78161102,7.60903588
Parent8508253,Heimberg,46.79087437,7.60613433
Parent8508254,Brenzikofen,46.8183475,7.61074268
Parent8508255,Oberdiessbach,46.83926267,7.61781243
Parent8508256,Stalden i.E.,46.87089346,7.62286994
Parent8508260,Grosshöchstetten,46.9046292,7.63491635
Parent8508261,Biglen,46.92461506,7.62670575
Parent8508262,Walkringen,46.94753715,7.6188904
Parent8508263,Bigenthal,46.96539817,7.623373
Parent8508264,Schafhausen i.E.,46.99446705,7.65675439
Parent8508265,Hasle-Rüegsau,47.01626293,7.65532607
Parent8508266,Lützelflüh-Goldbach,47.00502305,7.68227553
Parent8508267,Ramsei,46.99687496,7.70992567
Parent8508268,Zollbrück,46.97571474,7.74130383
Parent8508269,Neumühle,46.96564952,7.74936172
Parent8508271,Grünenmatt,47.00839833,7.72390346
Parent8508272,Sumiswald-Grünen,47.02544296,7.73715361
Parent8508273,Wasen i.E.,47.04341876,7.79136694
Parent8508275,Affoltern-Weier,47.06191477,7.74985579
Parent8508276,Häusernmoos,47.07858139,7.74968511
Parent8508278,Dürrenroth,47.09130423,7.79201372
Parent8508285,Gammenthal,47.03505611,7.73788125
Parent8508286,Griesbach,47.04432474,7.74208536
Parent8508287,Mussachen,47.09013605,7.77303232
Parent8508292,Hüswil,47.12857442,7.9058662
Parent8508293,Zell LU,47.1367513,7.92638373
Parent8508294,Gettnau,47.1400938,7.97014066
Parent8508295,Willisau,47.12271906,7.99672181
Parent8508297,Menznau,47.08342621,8.04088299
Parent8508301,Ringgenberg,46.70386161,7.89982054
Parent8508302,Niederried,46.71643346,7.92868341
Parent8508303,Oberried am Brienzersee,46.73655711,7.95892969
Parent8508304,Ebligen,46.75262354,7.99003835
Parent8508305,Brienz,46.75484538,8.03894263
Parent8508306,Brienzwiler,46.74568663,8.09063169
Parent8508308,Meiringen,46.72733367,8.18425411
Parent8508309,Brünig-Hasliberg,46.75776256,8.13865563
Parent8508310,Lungern,46.78635361,8.16356591
Parent8508311,Kaiserstuhl OW,46.81437005,8.17552249
Parent8508312,Giswil,46.83653426,8.18632024
Parent8508313,Sachseln,46.87096101,8.23830574
Parent8508314,Sarnen,46.89460586,8.24749551
Parent8508316,Alpnach Dorf,46.94058857,8.27534328
Parent8508317,Alpnachstad,46.95504282,8.27784958
Parent8508318,Hergiswil NW,46.98261587,8.31017995
Parent8508319,Horw,47.01748172,8.30699093
Parent8508320,Hergiswil Matt,46.99407491,8.31259642
Parent8508321,Luzern Allmend/Messe,47.03506836,8.30323597
Parent8508323,Sarnen Nord,46.90018553,8.24913044
Parent8508327,Ewil Maxon,46.86068567,8.2185967
Parent8508329,Brienz West,46.7573133,8.02037445
Parent8508350,Brienz BRB,46.75521465,8.03808923
Parent8508351,Planalp,46.77237069,8.01984445
Parent8508352,Brienzer Rothorn,46.78739927,8.03844856
Parent8508359,Innertkirchen Kraftwerk (Bahn),46.70225989,8.23251161
Parent8508384,Niederrickenbach Station,46.92812424,8.39593312
Parent8508390,Stansstad,46.97626638,8.33637482
Parent8508391,Stans,46.95839672,8.36657618
Parent8508392,Dallenwil,46.93378017,8.39196257
Parent8508394,Wolfenschiessen,46.90782057,8.39480125
Parent8508395,Innertkirchen Grimseltor,46.70557416,8.22959208
Parent8508396,Grafenort,46.87059867,8.37242421
Parent8508399,Engelberg,46.81952162,8.40250879
Parent8508449,Aemsigen,46.97052299,8.271229
Parent8508456,Pilatus Kulm,46.97942896,8.25594865
Parent8508458,Alpnachstad PB,46.95549656,8.27718483
Parent8508464,Vitznau,47.00936003,8.48238699
Parent8509000,Chur,46.85308692,9.52894226
Parent8509002,Landquart,46.96743958,9.55404119
Parent8509003,Maienfeld,47.00384074,9.52921175
Parent8509004,Bad Ragaz,47.01030946,9.50522674
Parent8509006,Chur Wiesental,46.86190801,9.53145754
Parent8509050,Chur West,46.85039608,9.51477583
Parent8509051,Haldenstein,46.8769607,9.53308349
Parent8509053,Untervaz-Trimmis,46.91898271,9.55917057
Parent8509054,Zizers,46.93484136,9.55959278
Parent8509055,Igis,46.94983066,9.56475809
Parent8509056,Landquart Ried,46.95720111,9.56086838
Parent8509057,Malans GR,46.97765156,9.57372328
Parent8509058,Seewis-Pardisla,46.97689155,9.63253598
Parent8509059,Grüsch,46.98048924,9.64577715
Parent8509060,Schiers,46.96802194,9.68804288
Parent8509061,Furna,46.93977897,9.70894668
Parent8509062,Jenaz,46.92974992,9.7183161
Parent8509063,Fideris,46.92236956,9.73375814
Parent8509064,Küblis,46.9142825,9.77183773
Parent8509065,Saas im Prättigau,46.90764873,9.80995325
Parent8509067,Klosters Dorf,46.88346933,9.87533263
Parent8509068,Klosters Platz,46.86921072,9.88093812
Parent8509069,Cavadürli,46.87040215,9.86802933
Parent8509070,Davos Laret,46.84819662,9.87339227
Parent8509071,Davos Wolfgang,46.83196203,9.85454562
Parent8509072,Davos Dorf,46.80972215,9.84211293
Parent8509073,Davos Platz,46.79147096,9.82073303
Parent8509075,Davos Frauenkirch,46.76659929,9.79925431
Parent8509076,Davos Glaris,46.74556967,9.77993155
Parent8509077,Davos Monstein,46.71590995,9.76000692
Parent8509078,Davos Wiesen,46.69548902,9.71583675
Parent8509150,Chur Altstadt,46.84741634,9.53172704
Parent8509152,Lüen-Castiel,46.83171005,9.61333898
Parent8509153,St. Peter-Molinis,46.82914721,9.653853
Parent8509154,Peist,46.82949753,9.67163066
Parent8509155,Langwies GR,46.81933106,9.70714106
Parent8509156,Litzirüti,46.79795306,9.70326932
Parent8509157,Arosa,46.78329035,9.67932922
Parent8509167,Trin,46.8165709,9.35952
Parent8509168,Versam-Safien,46.80737961,9.3103013
Parent8509169,Valendas-Sagogn,46.79179078,9.27545565
Parent8509170,Castrisch,46.77849212,9.23308212
Parent8509171,Ilanz,46.77534844,9.2074442
Parent8509173,Rueun,46.77469015,9.14561316
Parent8509174,Waltensburg/Vuorz,46.7695589,9.12014592
Parent8509175,Tavanasa-Breil/Brigels,46.75475922,9.06242917
Parent8509176,Trun,46.74254103,8.99043818
Parent8509177,Rabius-Surrein,46.73256746,8.95749696
Parent8509178,Sumvitg-Cumpadials,46.72406384,8.93102361
Parent8509179,Disentis/Mustér,46.70508135,8.85518783
Parent8509180,Felsberg,46.84309695,9.48127765
Parent8509181,Domat/Ems,46.833142,9.45316038
Parent8509182,Domat/Ems Werk,46.82863708,9.43038809
Parent8509183,Reichenau-Tamins,46.8236585,9.41254755
Parent8509184,Bonaduz,46.81028779,9.39776128
Parent8509185,Rhäzüns,46.79968107,9.39926147
Parent8509186,Rothenbrunnen,46.76786068,9.41960831
Parent8509187,Rodels-Realta,46.73514106,9.43293032
Parent8509188,Cazis,46.71987004,9.43293931
Parent8509189,Thusis,46.69819993,9.44050312
Parent8509192,Tiefencastel,46.66387833,9.57286089
Parent8509193,Surava,46.66686207,9.62093873
Parent8509194,Alvaneu,46.67125108,9.65072686
Parent8509195,Filisur,46.67533156,9.68229366
Parent8509197,Bergün/Bravuogn,46.63107094,9.74674778
Parent8509198,Preda,46.58815083,9.77730847
Parent8509199,Spinas,46.55983766,9.8453289
Parent8509202,Schiers Schlangenboden (Abzw),46.96106989,9.70149964
Parent8509250,Bever,46.54991065,9.888466
Parent8509251,Samedan,46.53375918,9.87362583
Parent8509252,Celerina,46.51398037,9.85844431
Parent8509253,St. Moritz,46.4979728,9.84638891
Parent8509254,Punt Muragl,46.50967752,9.88118965
Parent8509255,Pontresina,46.49065066,9.89606575
Parent8509256,La Punt Chamues-ch,46.57866741,9.92332962
Parent8509257,Madulain,46.58708279,9.93834945
Parent8509258,Zuoz,46.59994722,9.9614631
Parent8509259,S-chanf,46.61193851,9.98181893
Parent8509260,Cinuos-chel-Brail,46.63776354,10.02166819
Parent8509261,Carolina,46.67036961,10.05987354
Parent8509262,Zernez,46.69767008,10.08994015
Parent8509263,Susch,46.75208192,10.07933105
Parent8509264,Lavin,46.7695712,10.11096972
Parent8509265,Guarda,46.77152163,10.15053152
Parent8509266,Ardez,46.77353966,10.20105277
Parent8509267,Ftan Baraigla,46.78765145,10.25798799
Parent8509268,Scuol-Tarasp,46.79377115,10.28622204
Parent8509269,Sagliains,46.76339952,10.0965787
Parent8509350,Celerina Staz,46.50965279,9.86511879
Parent8509351,Punt Muragl Staz,46.50735285,9.88040811
Parent8509352,Surovas,46.48562848,9.90567772
Parent8509353,Morteratsch,46.45072023,9.94040659
Parent8509354,Bernina Suot,46.44485256,9.96938624
Parent8509356,Ospizio Bernina,46.40875989,10.01970088
Parent8509357,Alp Grüm,46.37475064,10.03113644
Parent8509358,Cavaglia,46.3643187,10.04414404
Parent8509359,Cadera,46.34527203,10.0513665
Parent8509361,Poschiavo,46.32479814,10.05432195
Parent8509363,Li Curt,46.31119219,10.06319731
Parent8509364,Le Prese,46.29114626,10.07819917
Parent8509365,Miralago,46.27311728,10.09955213
Parent8509366,Brusio,46.25931216,10.12526191
Parent8509367,Campascio,46.24467109,10.13169385
Parent8509368,Campocologno,46.23322012,10.14206041
Parent8509369,Tirano,46.21575016,10.1666473
Parent8509373,Bernina Lagalb,46.43632845,9.9915387
Parent8509400,Oberriet SG,47.32348604,9.57137867
Parent8509401,Rüthi SG,47.28673649,9.53605692
Parent8509402,Salez-Sennwald,47.24144821,9.50233416
Parent8509404,Buchs SG,47.16841413,9.4786366
Parent8509406,Sevelen,47.12537789,9.4938361
Parent8509411,Sargans,47.04482669,9.44626132
Parent8509412,Mels,47.05374476,9.41775778
Parent8509413,Flums,47.09661878,9.34793173
Parent8509414,Walenstadt,47.11987671,9.31297828
Parent8509416,Unterterzen,47.11385533,9.25501898
Parent8509417,Murg,47.11317673,9.21504395
Parent8509418,Mühlehorn,47.11784113,9.17302076
Parent8510456,Schmitten GR Landwasserviadukt,46.68027456,9.67185524
Parent8510470,Matten b. Interlaken,46.6741358,7.8728621
Parent8510670,Trélex dépôt,46.40661055,6.20884083
Parent8511308,Davos Kongress/Eisstadion,46.79934285,9.8336508
Parent8515296,Brig Bahnhofplatz,46.31900998,7.9863822
Parent8515778,Vernier-Meyrin Cargo,46.2223945,6.08570876
Parent8515992,Baar Neufeld,47.18849067,8.51778061
Parent8515993,Baar Lindenpark,47.18313645,8.51706196
Parent8515994,Zug Fridbach,47.15658325,8.5122919
Parent8515995,Cham Alpenblick,47.18228167,8.47146347
Parent8515996,Hünenberg Zythus,47.17360496,8.45009255
Parent8515997,Root D4,47.10482503,8.3737627
Parent8516154,Bern Brünnen Westside,46.94403538,7.37527628
Parent8516155,Lancy-Pont-Rouge,46.18594331,6.12494717
Parent8516161,Bern Wankdorf,46.96782578,7.46547612
Parent8516176,Klingnau,47.58155688,8.25029825
Parent8516187,Zug Schutzengel,47.17372709,8.50724337
Parent8516218,Winterthur Hegi,47.50148615,8.76894956
Parent8516219,Mellingen Heitersberg,47.42807574,8.27636736
Parent8516270,Arbon Seemoosriet,47.52119377,9.42501616
Parent8516271,Steinach,47.50095816,9.44200331
Parent8516272,Genève-Champel,46.19219327,6.15349563
Parent8516273,Genève-Eaux-Vives,46.20144564,6.16656612
Parent8516274,Chêne-Bourg,46.19660202,6.19733342
Parent8516283,Genève-Sécheron,46.222438,6.14455739
Parent8516350,Buchrain,47.09365273,8.35665878
Parent8516351,Kriens Mattenhof,47.02657581,8.30233765
Parent8516353,Baldegg Kloster,47.18061483,8.28059842
Parent8516354,Wolhusen Weid,47.06554345,8.06917094
Parent8516444,Kerzers Papiliorama,46.98977346,7.19927835
Parent8516445,Mundaditsch (Abzw),46.97695284,9.65981781
Parent8516450,Unterkulm Nord,47.31476544,8.11305364
Parent8517112,Walchwil Hörndli,47.10846301,8.50478199
Parent8517131,Pratteln Salina Raurica,47.53058991,7.70988974
Parent8517142,Lancy-Bachet,46.17433081,6.1293579
Parent8517336,Luzern Verkehrshaus,47.05393449,8.33730009
Parent8517376,Dietikon Schöneggstrasse,47.40196144,8.40099064
Parent8517377,Bibenlos-Sonnenhof,47.35378991,8.35028074
Parent8517481,S-chanf Marathon,46.61976259,9.99699147
Parent8517484,Aigle-Parc Aventure,46.31529977,6.98621593
Parent8517485,Sur-le-Buis,46.35330195,7.10063435
Parent8517519,Stabio,45.84971148,8.94394138
Parent8517527,Zug Casino,47.16231884,8.51520244
Parent8518100,St. Gallen Birnbäumen,47.42583319,9.39298224
Parent8518243,Beringerfeld,47.69536963,8.59217908
Parent8518400,Ei im Emmental,47.02762291,7.75589247
Parent8518452,Prilly-Malley,46.52668908,6.60262632
Parent8518459,Steinhausen Rigiblick,47.18786187,8.47970102
Parent8518475,Mendrisio S. Martino,45.87721736,8.98308996
Parent8518690,Niederbipp Industrie,47.27863756,7.70317034
Parent8518749,Lyss Grien,47.07268381,7.29650301
Parent8518771,Biel/Bienne Bözingenfeld/Champ,47.15837912,7.29465248
Parent8518924,Neuhausen Rheinfall,47.6798041,8.61694563
Parent8518963,Solothurn Allmend,47.20888305,7.5214232
Parent8519077,St-Cergue Les Cheseaux,46.44688279,6.14727929
Parent8519133,Fribourg/Freiburg Poya,46.81558114,7.15648261
Parent8519306,St. Gallen Güterbahnhof,47.41729969,9.36246647
Parent8519370,Bernina Diavolezza,46.44178849,9.98228605
Parent8519609,Küblis Ariesch (Abzw),46.9153993,9.76291746
Parent8519685,Aarau Torfeld,47.39356394,8.06264019
Parent8530011,Les Coeudres-Est,47.02879858,6.7895298
Parent8530012,Petit-Martel-Est,47.01458476,6.76680242
Parent8530064,Bex Pont-Neuf,46.25052302,7.02081904
Parent8530066,Grand-Moulin,46.2526226,7.02321754
Parent8530067,Les Salines,46.25484012,7.02763725
Parent8530225,Le Stand,47.0050108,6.74525184
Parent8530246,Foyer Dents-du-Midi,46.25639295,7.02983812
Parent8530260,Le Locle Le Chalet,47.05583787,6.73883787
Parent8530261,Bois-de-Chexbres,46.47328137,6.90153175
Parent8530262,St-Eloi,46.72062137,6.53205467
Parent8530263,Yverdon William Barbey,46.78899231,6.63167784
Parent8530303,Les Fumeaux,46.11007876,7.06461191
Parent8530334,La Médettaz,46.10883319,7.00783838
Parent8530355,Les Arnoux,46.29130765,6.99678012
Parent8530366,Pont du Rhône,46.27614736,6.96178176
Parent8530378,Les Neys,46.23602251,6.92478015
Parent8530430,Route de Morgins,46.23215133,6.92142045
Parent8530463,En Charnet,46.19701863,6.88700599
Parent8530523,La Ruaz,46.25308226,7.0077216
Parent8530612,Realp DFB,46.5956697,8.50126957
Parent8530613,Tiefenbach DFB,46.58754581,8.46462729
Parent8530614,Furka DFB,46.57620984,8.42846112
Parent8530708,Neuchâtel Evole,46.98965091,6.92336979
Parent8530709,Neuchâtel Champ-Bougin,46.98456469,6.91223967
Parent8530710,Neuchâtel Serrières Ruau,46.9797354,6.89503693
Parent8530711,Colombier NE Allées Littorail,46.96807098,6.86950681
Parent8530712,Colombier NE Les Chézards,46.96076334,6.86380251
Parent8530713,Boudry Tuilière,46.95146795,6.84282685
Parent8530760,Aareschlucht West,46.72124953,8.19857326
Parent8530783,Chez-le-Maître-Ecoles,46.59945961,6.22215387
Parent8530789,Bioggio Molinazzo,46.01235913,8.91400952
Parent8530790,Sorengo Laghetto,45.99680979,8.93334126
